id_choice,id_user,font_a,font_b,winning_font,matchup,bracket,dwell_time_a,dwell_time_b,views_a,views_b,width,height,device,step,timestamp,user_type,loser
386,14,times,lato,lato,5,winners,2081.145,3425.615,2,2,1252,658,Chrome|*|Mac OS|*|undefined,normal,1566180502620,csail_framingham,times
387,14,calibri,times,times,7,losers,2054.89,3382.585,2,2,1252,658,Chrome|*|Mac OS|*|undefined,normal,1566180504918,csail_framingham,calibri
388,14,lato,times,times,8,final,1716.47,2898.705,2,2,1252,658,Chrome|*|Mac OS|*|undefined,normal,1566180506934,csail_framingham,lato
389,14,lato,times,times,9,final,3108.935,4679.685,2,2,1252,658,Chrome|*|Mac OS|*|undefined,normal,1566180510389,csail_framingham,lato
390,14,calibri,avantgarde,calibri,9,validation,2955.215,1675.985,2,1,1252,658,Chrome|*|Mac OS|*|undefined,normal,1566180512724,csail_framingham,avantgarde
391,14,times,calibri,times,9,validation,2633.69,1097.33,2,1,1252,658,Chrome|*|Mac OS|*|undefined,normal,1566180514690,csail_framingham,calibri
392,14,times,calibri,times,9,validation,2762.97,1421.525,2,1,1252,658,Chrome|*|Mac OS|*|undefined,normal,1566180516633,csail_framingham,calibri
393,14,arial,open_sans,arial,1,winners,4198.845,1916.995,2,1,1252,658,Chrome|*|Mac OS|*|undefined,final,1566180623321,csail_framingham,open_sans
394,14,utopia,times,utopia,2,winners,4445.24,2028.315,2,1,1252,658,Chrome|*|Mac OS|*|undefined,final,1566180626340,csail_framingham,times
395,14,open_sans,times,times,4,losers,1204.49,2864.72,1,1,1252,658,Chrome|*|Mac OS|*|undefined,final,1566180629210,csail_framingham,open_sans
396,14,arial,utopia,utopia,5,winners,612.74,1721.21,1,1,1252,658,Chrome|*|Mac OS|*|undefined,final,1566180630933,csail_framingham,arial
397,14,arial,times,times,7,losers,1972.255,3510.2,2,2,1252,658,Chrome|*|Mac OS|*|undefined,final,1566180633381,csail_framingham,arial
398,14,utopia,times,utopia,8,final,8553.07,6118.56,4,3,1252,658,Chrome|*|Mac OS|*|undefined,final,1566180637316,csail_framingham,times
399,14,times,arial,arial,8,validation,3411.925,5183.345,2,2,1252,658,Chrome|*|Mac OS|*|undefined,final,1566180640462,csail_framingham,times
400,14,arial,open_sans,arial,8,validation,6976.505,4576.385,3,2,1252,658,Chrome|*|Mac OS|*|undefined,final,1566180644418,csail_framingham,open_sans
401,14,utopia,times,utopia,8,validation,2826.345,1049.2,2,1,1252,658,Chrome|*|Mac OS|*|undefined,final,1566180646619,csail_framingham,times
408,15,open_sans,franklin_gothic,open_sans,1,winners,9257.95,4164.27,2,1,1280,648,Chrome|*|Windows|*|undefined,normal,1566217787871,csail_framingham,franklin_gothic
409,15,lato,poynter_gothic_text,lato,2,winners,5705.91,2666.205,2,1,1280,648,Chrome|*|Windows|*|undefined,normal,1566217791880,csail_framingham,poynter_gothic_text
410,15,poynter_gothic_text,franklin_gothic,poynter_gothic_text,4,losers,4172.14,2307.785,2,1,1280,648,Chrome|*|Windows|*|undefined,normal,1566217794831,csail_framingham,franklin_gothic
411,15,open_sans,lato,lato,5,winners,1631.245,3111.59,1,1,1280,648,Chrome|*|Windows|*|undefined,normal,1566217797946,csail_framingham,open_sans
412,15,poynter_gothic_text,open_sans,open_sans,7,losers,1077.425,2417.42,1,1,1280,648,Chrome|*|Windows|*|undefined,normal,1566217800368,csail_framingham,poynter_gothic_text
413,15,open_sans,lato,open_sans,8,final,5065.275,2171.87,2,1,1280,648,Chrome|*|Windows|*|undefined,normal,1566217804147,csail_framingham,lato
414,15,lato,open_sans,open_sans,9,final,1173.645,2861.79,1,1,1280,648,Chrome|*|Windows|*|undefined,normal,1566217807013,csail_framingham,lato
415,15,poynter_gothic_text,franklin_gothic,poynter_gothic_text,9,validation,3557.735,1919.81,2,1,1280,648,Chrome|*|Windows|*|undefined,normal,1566217809830,csail_framingham,franklin_gothic
416,15,open_sans,franklin_gothic,open_sans,9,validation,3658.05,2024.195,2,1,1280,648,Chrome|*|Windows|*|undefined,normal,1566217812502,csail_framingham,franklin_gothic
417,15,poynter_gothic_text,franklin_gothic,poynter_gothic_text,9,validation,4068.54,1812.585,2,1,1280,648,Chrome|*|Windows|*|undefined,normal,1566217815571,csail_framingham,franklin_gothic
418,15,oswald,avantgarde,avantgarde,1,winners,1470.25,2731.345,1,1,1280,648,Chrome|*|Windows|*|undefined,normal,1566217920923,csail_framingham,oswald
419,15,arial,calibri,arial,2,winners,3764.085,2146.82,2,1,1280,648,Chrome|*|Windows|*|undefined,normal,1566217923610,csail_framingham,calibri
420,15,calibri,oswald,calibri,4,losers,3430.98,1637.87,2,1,1280,648,Chrome|*|Windows|*|undefined,normal,1566217926227,csail_framingham,oswald
421,15,avantgarde,arial,arial,5,winners,953.805,2729.485,1,1,1280,648,Chrome|*|Windows|*|undefined,normal,1566217928961,csail_framingham,avantgarde
422,15,calibri,avantgarde,calibri,7,losers,4885.26,2130.49,2,1,1280,648,Chrome|*|Windows|*|undefined,normal,1566217932661,csail_framingham,avantgarde
423,15,arial,calibri,arial,8,final,11229.185,7613.355,3,2,1280,648,Chrome|*|Windows|*|undefined,normal,1566217938205,csail_framingham,calibri
424,15,avantgarde,oswald,avantgarde,8,validation,3750.265,1906.03,2,1,1280,648,Chrome|*|Windows|*|undefined,normal,1566217940821,csail_framingham,oswald
425,15,arial,calibri,calibri,8,validation,878.31,2670.515,1,1,1280,648,Chrome|*|Windows|*|undefined,normal,1566217943494,csail_framingham,arial
426,15,arial,calibri,calibri,8,validation,680.62,2604.485,1,1,1280,648,Chrome|*|Windows|*|undefined,normal,1566217946103,csail_framingham,arial
427,15,roboto,times,times,1,winners,2293.385,3874.325,1,1,1280,648,Chrome|*|Windows|*|undefined,normal,1566218039079,csail_framingham,roboto
428,15,montserrat,utopia,utopia,2,winners,9579.07,11650.975,2,2,1280,648,Chrome|*|Windows|*|undefined,normal,1566218045887,csail_framingham,montserrat
429,15,montserrat,roboto,montserrat,4,losers,6775.8,3344.945,2,1,1280,648,Chrome|*|Windows|*|undefined,normal,1566218050387,csail_framingham,roboto
430,15,utopia,times,utopia,5,winners,5115.845,2005.275,2,1,1280,648,Chrome|*|Windows|*|undefined,normal,1566218054428,csail_framingham,times
431,15,times,montserrat,times,7,losers,3585.93,1788.97,2,1,1280,648,Chrome|*|Windows|*|undefined,normal,1566218056883,csail_framingham,montserrat
432,15,utopia,times,times,8,final,4007.34,6291.66,2,2,1280,648,Chrome|*|Windows|*|undefined,normal,1566218061175,csail_framingham,utopia
433,15,utopia,times,utopia,9,final,3636.055,1761.455,2,1,1280,648,Chrome|*|Windows|*|undefined,normal,1566218063861,csail_framingham,times
434,15,utopia,montserrat,utopia,9,validation,4108.54,2065.175,2,1,1280,648,Chrome|*|Windows|*|undefined,normal,1566218066905,csail_framingham,montserrat
435,15,utopia,times,utopia,9,validation,15201.955,11387.475,4,3,1280,648,Chrome|*|Windows|*|undefined,normal,1566218072863,csail_framingham,times
436,15,times,montserrat,times,9,validation,3499.79,1539.505,2,1,1280,648,Chrome|*|Windows|*|undefined,normal,1566218075643,csail_framingham,montserrat
437,15,avenir_next,helvetica,avenir_next,1,winners,7213.185,3352.685,2,1,1280,648,Chrome|*|Windows|*|undefined,normal,1566218167939,csail_framingham,helvetica
438,15,noto_sans,garamond,noto_sans,2,winners,4680.455,2317.985,2,1,1280,648,Chrome|*|Windows|*|undefined,normal,1566218171082,csail_framingham,garamond
439,15,helvetica,garamond,helvetica,4,losers,8762.5,6103.045,3,2,1280,648,Chrome|*|Windows|*|undefined,normal,1566218175709,csail_framingham,garamond
440,15,noto_sans,avenir_next,avenir_next,5,winners,2987.295,4950.985,2,2,1280,648,Chrome|*|Windows|*|undefined,normal,1566218179337,csail_framingham,noto_sans
441,15,helvetica,noto_sans,helvetica,7,losers,2434.92,1224.515,2,1,1280,648,Chrome|*|Windows|*|undefined,normal,1566218181207,csail_framingham,noto_sans
442,15,avenir_next,helvetica,helvetica,8,final,12557.285,16581.255,4,4,1280,648,Chrome|*|Windows|*|undefined,normal,1566218188137,csail_framingham,avenir_next
443,15,avenir_next,helvetica,helvetica,9,final,853.525,2035.175,1,1,1280,648,Chrome|*|Windows|*|undefined,normal,1566218190176,csail_framingham,avenir_next
444,15,avenir_next,helvetica,helvetica,9,validation,657.72,1849.46,1,1,1280,648,Chrome|*|Windows|*|undefined,normal,1566218192029,csail_framingham,avenir_next
445,15,avenir_next,noto_sans,noto_sans,9,validation,1306.875,2450.015,1,1,1280,648,Chrome|*|Windows|*|undefined,normal,1566218194481,csail_framingham,avenir_next
446,15,noto_sans,avenir_next,noto_sans,9,validation,4479.65,2193.915,2,1,1280,648,Chrome|*|Windows|*|undefined,normal,1566218197526,csail_framingham,avenir_next
447,15,open_sans,arial,arial,1,winners,7856.275,10738.575,2,2,1280,648,Chrome|*|Windows|*|undefined,final,1566218297521,csail_framingham,open_sans
448,15,helvetica,utopia,utopia,2,winners,908.26,2215.82,1,1,1280,648,Chrome|*|Windows|*|undefined,final,1566218299739,csail_framingham,helvetica
449,15,open_sans,helvetica,helvetica,4,losers,3178.615,5108.205,2,2,1280,648,Chrome|*|Windows|*|undefined,final,1566218303079,csail_framingham,open_sans
450,15,utopia,arial,utopia,5,winners,3269.3,1545.82,2,1,1280,648,Chrome|*|Windows|*|undefined,final,1566218305415,csail_framingham,arial
451,15,helvetica,arial,arial,7,losers,12220.81,15154.745,4,4,1280,648,Chrome|*|Windows|*|undefined,final,1566218310772,csail_framingham,helvetica
452,15,arial,utopia,utopia,8,final,1225.455,2464.07,1,1,1280,648,Chrome|*|Windows|*|undefined,final,1566218313240,csail_framingham,arial
453,15,utopia,helvetica,utopia,8,validation,2294.36,1147.135,2,1,1280,648,Chrome|*|Windows|*|undefined,final,1566218314975,csail_framingham,helvetica
454,15,arial,helvetica,helvetica,8,validation,9144.18,11430.185,4,4,1280,648,Chrome|*|Windows|*|undefined,final,1566218318883,csail_framingham,arial
455,15,utopia,helvetica,utopia,8,validation,3989.29,1797.465,2,1,1280,648,Chrome|*|Windows|*|undefined,final,1566218321725,csail_framingham,helvetica
462,17,calibri,roboto,roboto,1,winners,3740,6731,1,1,320,529,Mobile Safari|*|iOS|*|mobile,normal,1566218559295,csail_framingham,calibri
463,17,garamond,avenir_next,avenir_next,2,winners,11245,18468,2,2,320,529,Mobile Safari|*|iOS|*|mobile,normal,1566218570932,csail_framingham,garamond
464,17,garamond,calibri,calibri,4,losers,19353,25312,3,3,320,529,Mobile Safari|*|iOS|*|mobile,normal,1566218584633,csail_framingham,garamond
465,17,avenir_next,roboto,roboto,5,winners,10458,14460,2,2,320,529,Mobile Safari|*|iOS|*|mobile,normal,1566218593084,csail_framingham,avenir_next
466,17,avenir_next,calibri,avenir_next,7,losers,6785,3693,2,1,320,529,Mobile Safari|*|iOS|*|mobile,normal,1566218598164,csail_framingham,calibri
467,17,avenir_next,roboto,roboto,8,final,6959,12727,2,2,320,529,Mobile Safari|*|iOS|*|mobile,normal,1566218607682,csail_framingham,avenir_next
468,17,roboto,avenir_next,roboto,8,validation,19827,13314,3,2,320,529,Mobile Safari|*|iOS|*|mobile,normal,1566218616732,csail_framingham,avenir_next
469,17,roboto,calibri,roboto,8,validation,14314,7068,2,1,320,529,Mobile Safari|*|iOS|*|mobile,normal,1566218625332,csail_framingham,calibri
470,17,roboto,avenir_next,roboto,8,validation,11861,5748,2,1,320,529,Mobile Safari|*|iOS|*|mobile,normal,1566218632400,csail_framingham,avenir_next
471,17,poynter_gothic_text,arial,arial,1,winners,5230,8240,2,2,320,529,Mobile Safari|*|iOS|*|mobile,normal,1566218823054,csail_framingham,poynter_gothic_text
472,17,open_sans,oswald,open_sans,2,winners,5769,2796,2,1,320,529,Mobile Safari|*|iOS|*|mobile,normal,1566218827152,csail_framingham,oswald
473,17,oswald,poynter_gothic_text,poynter_gothic_text,4,losers,1276,2694,1,1,320,529,Mobile Safari|*|iOS|*|mobile,normal,1566218829856,csail_framingham,oswald
474,17,arial,open_sans,arial,5,winners,12979,8708,3,2,320,529,Mobile Safari|*|iOS|*|mobile,normal,1566218837072,csail_framingham,open_sans
475,17,poynter_gothic_text,open_sans,open_sans,7,losers,992,2709,1,1,320,529,Mobile Safari|*|iOS|*|mobile,normal,1566218839790,csail_framingham,poynter_gothic_text
476,17,arial,open_sans,open_sans,8,final,877,2043,1,1,320,529,Mobile Safari|*|iOS|*|mobile,normal,1566218841841,csail_framingham,arial
477,17,arial,open_sans,open_sans,9,final,4947,8119,2,2,320,529,Mobile Safari|*|iOS|*|mobile,normal,1566218847190,csail_framingham,arial
478,17,open_sans,arial,arial,9,validation,7184,11386,2,2,320,529,Mobile Safari|*|iOS|*|mobile,normal,1566218855254,csail_framingham,open_sans
479,17,open_sans,oswald,open_sans,9,validation,5352,2028,2,1,320,454,Mobile Safari|*|iOS|*|mobile,normal,1566218859400,csail_framingham,oswald
480,17,arial,open_sans,arial,9,validation,7621,3886,2,1,320,454,Mobile Safari|*|iOS|*|mobile,normal,1566218864755,csail_framingham,open_sans
481,17,franklin_gothic,times,times,1,winners,5654,8281,2,2,320,529,Mobile Safari|*|iOS|*|mobile,normal,1566218995311,csail_framingham,franklin_gothic
482,17,montserrat,utopia,utopia,2,winners,16790,20684,3,3,320,529,Mobile Safari|*|iOS|*|mobile,normal,1566219005016,csail_framingham,montserrat
483,17,franklin_gothic,montserrat,montserrat,4,losers,17980,22977,3,3,320,529,Mobile Safari|*|iOS|*|mobile,normal,1566219015497,csail_framingham,franklin_gothic
484,17,utopia,times,utopia,5,winners,6756,3179,2,1,320,529,Mobile Safari|*|iOS|*|mobile,normal,1566219019929,csail_framingham,times
485,17,montserrat,times,times,7,losers,1595,3393,1,1,320,529,Mobile Safari|*|iOS|*|mobile,normal,1566219023330,csail_framingham,montserrat
486,17,times,utopia,times,8,final,11909,7631,3,2,320,529,Mobile Safari|*|iOS|*|mobile,normal,1566219030682,csail_framingham,utopia
487,17,utopia,times,times,9,final,5479,8505,2,2,320,529,Mobile Safari|*|iOS|*|mobile,normal,1566219036331,csail_framingham,utopia
488,17,times,montserrat,times,9,validation,5659,2193,2,1,320,529,Mobile Safari|*|iOS|*|mobile,normal,1566219040963,csail_framingham,montserrat
489,17,montserrat,franklin_gothic,montserrat,9,validation,4976,2131,2,1,320,529,Mobile Safari|*|iOS|*|mobile,normal,1566219044966,csail_framingham,franklin_gothic
490,17,times,utopia,times,9,validation,4267,2382,2,1,320,529,Mobile Safari|*|iOS|*|mobile,normal,1566219048310,csail_framingham,utopia
491,17,lato,helvetica,lato,1,winners,6212,2741,2,1,320,529,Mobile Safari|*|iOS|*|mobile,normal,1566219216035,csail_framingham,helvetica
492,17,avantgarde,noto_sans,noto_sans,2,winners,4869,7987,2,2,320,454,Mobile Safari|*|iOS|*|mobile,normal,1566219221334,csail_framingham,avantgarde
493,17,helvetica,avantgarde,avantgarde,4,losers,4671,7594,2,2,320,529,Mobile Safari|*|iOS|*|mobile,normal,1566219226501,csail_framingham,helvetica
494,17,lato,noto_sans,noto_sans,5,winners,8063,10439,2,2,320,529,Mobile Safari|*|iOS|*|mobile,normal,1566219232549,csail_framingham,lato
495,17,avantgarde,lato,lato,7,losers,10783,13751,3,3,320,529,Mobile Safari|*|iOS|*|mobile,normal,1566219240420,csail_framingham,avantgarde
496,17,lato,noto_sans,noto_sans,8,final,1110,2458,1,1,320,529,Mobile Safari|*|iOS|*|mobile,normal,1566219242884,csail_framingham,lato
497,17,avantgarde,helvetica,avantgarde,8,validation,5477,2764,2,1,320,529,Mobile Safari|*|iOS|*|mobile,normal,1566219246685,csail_framingham,helvetica
498,17,noto_sans,lato,noto_sans,8,validation,5196,2548,2,1,320,529,Mobile Safari|*|iOS|*|mobile,normal,1566219250288,csail_framingham,lato
499,17,lato,avantgarde,lato,8,validation,4636,2187,2,1,320,529,Mobile Safari|*|iOS|*|mobile,normal,1566219253937,csail_framingham,avantgarde
500,17,noto_sans,open_sans,noto_sans,1,winners,4924,2212,2,1,320,529,Mobile Safari|*|iOS|*|mobile,final,1566219400351,csail_framingham,open_sans
501,17,roboto,times,roboto,2,winners,4257,2163,2,1,320,529,Mobile Safari|*|iOS|*|mobile,final,1566219403716,csail_framingham,times
502,17,times,open_sans,open_sans,4,losers,3125,5038,2,2,320,529,Mobile Safari|*|iOS|*|mobile,final,1566219407035,csail_framingham,times
503,17,noto_sans,roboto,roboto,5,winners,4448,6173,2,2,320,529,Mobile Safari|*|iOS|*|mobile,final,1566219410849,csail_framingham,noto_sans
504,17,open_sans,noto_sans,noto_sans,7,losers,2609,5282,2,2,320,529,Mobile Safari|*|iOS|*|mobile,final,1566219414720,csail_framingham,open_sans
505,17,roboto,noto_sans,roboto,8,final,3918,1679,2,1,320,529,Mobile Safari|*|iOS|*|mobile,final,1566219417684,csail_framingham,noto_sans
506,17,open_sans,times,open_sans,8,validation,3963,1565,2,1,320,529,Mobile Safari|*|iOS|*|mobile,final,1566219420883,csail_framingham,times
507,17,roboto,times,roboto,8,validation,4545,2208,2,1,320,529,Mobile Safari|*|iOS|*|mobile,final,1566219424135,csail_framingham,times
508,17,roboto,noto_sans,roboto,8,validation,9699,4794,2,1,320,529,Mobile Safari|*|iOS|*|mobile,final,1566219430119,csail_framingham,noto_sans
515,18,helvetica,avenir_next,avenir_next,1,winners,10556.29,17638.325,2,2,1920,969,Chrome|*|Mac OS|*|undefined,normal,1566221744598,csail_framingham,helvetica
516,18,times,open_sans,open_sans,2,winners,10723.28,14797.395,2,2,1920,969,Chrome|*|Mac OS|*|undefined,normal,1566221754704,csail_framingham,times
517,18,helvetica,times,helvetica,4,losers,40816.575,29867.465,3,2,1920,969,Chrome|*|Mac OS|*|undefined,normal,1566221777850,csail_framingham,times
518,18,open_sans,avenir_next,open_sans,5,winners,11372.895,6190.015,2,1,1920,969,Chrome|*|Mac OS|*|undefined,normal,1566221785780,csail_framingham,avenir_next
519,18,avenir_next,helvetica,avenir_next,7,losers,27807.8,17914.67,3,2,1920,969,Chrome|*|Mac OS|*|undefined,normal,1566221799245,csail_framingham,helvetica
520,18,avenir_next,open_sans,open_sans,8,final,22886.745,31936.655,2,2,1920,969,Chrome|*|Mac OS|*|undefined,normal,1566221820224,csail_framingham,avenir_next
521,18,open_sans,avenir_next,open_sans,8,validation,18915.785,9045.455,2,1,1920,969,Chrome|*|Mac OS|*|undefined,normal,1566221832082,csail_framingham,avenir_next
522,18,avenir_next,helvetica,avenir_next,8,validation,18113.69,11803.83,3,2,1920,969,Chrome|*|Mac OS|*|undefined,normal,1566221840547,csail_framingham,helvetica
523,18,open_sans,times,open_sans,8,validation,11163.98,5477.33,2,1,1920,969,Chrome|*|Mac OS|*|undefined,normal,1566221847844,csail_framingham,times
524,18,roboto,oswald,roboto,1,winners,22355.835,15878.5,3,2,1920,969,Chrome|*|Mac OS|*|undefined,normal,1566222014499,csail_framingham,oswald
525,18,noto_sans,calibri,calibri,2,winners,14348.525,21501.82,2,2,1920,969,Chrome|*|Mac OS|*|undefined,normal,1566222027972,csail_framingham,noto_sans
526,18,noto_sans,oswald,oswald,4,losers,20980.165,27564.805,2,2,1920,969,Chrome|*|Mac OS|*|undefined,normal,1566222043743,csail_framingham,noto_sans
527,18,roboto,calibri,calibri,5,winners,44110.71,51535.43,3,3,1920,969,Chrome|*|Mac OS|*|undefined,normal,1566222065163,csail_framingham,roboto
528,18,oswald,roboto,roboto,7,losers,20657.45,35827.02,2,2,1920,969,Chrome|*|Mac OS|*|undefined,normal,1566222084806,csail_framingham,oswald
529,18,calibri,roboto,roboto,8,final,37378.25,41204.36,2,2,1920,969,Chrome|*|Mac OS|*|undefined,normal,1566222106506,csail_framingham,calibri
530,18,calibri,roboto,calibri,9,final,24569.485,17572.865,3,2,1920,969,Chrome|*|Mac OS|*|undefined,normal,1566222119835,csail_framingham,roboto
531,18,calibri,roboto,calibri,9,validation,10891.775,5253.73,2,1,1920,969,Chrome|*|Mac OS|*|undefined,normal,1566222127243,csail_framingham,roboto
532,18,oswald,noto_sans,oswald,9,validation,24663.935,14576.36,3,2,1920,969,Chrome|*|Mac OS|*|undefined,normal,1566222140502,csail_framingham,noto_sans
